user_id,seq,type_seq
16286,"[18, 19, 99, 15, 12]","[7, 7, 7, 7, 7]"
38054,"[22, 138, 24, 69]","[11, 7, 7, 7]"
51392,"[283, 133, 330, 230]","[7, 7, 7, 6]"
50941,"[18, 139, 12, 19, 20, 31, 170, 132, 439, 66, 215, 30, 47, 55, 149, 172, 258, 99, 23, 50, 138, 68, 122]","[7, 15, 7, 7, 7, 7, 7, 7, 18, 12, 12, 12, 7, 7, 7, 8, 9, 7, 7, 7, 7, 5, 11]"
62611,"[211, 572, 117, 361]","[4, 5, 5, 5]"
21278,"[793, 820, 877, 948]","[13, 13, 13, 13]"
64704,"[428, 9, 240, 141]","[13, 3, 13, 10]"
36256,"[826, 13, 950, 942, 733, 943, 944, 873]","[13, 8, 13, 13, 13, 13, 13, 13]"
30914,"[346, 225, 353, 188]","[15, 17, 10, 21]"
64118,"[33, 10, 90, 417, 259, 122, 247]","[6, 6, 9, 6, 6, 11, 4]"
20886,"[385, 176, 43, 37, 16, 166, 270, 27, 91, 124, 267]","[7, 7, 7, 12, 9, 9, 5, 7, 13, 12, 7]"
38780,"[132, 99, 23, 149, 18, 19, 24, 129, 131, 15]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
22358,"[143, 301, 79, 1, 519]","[15, 9, 1, 1, 1]"
5592,"[334, 1, 50, 18, 58]","[1, 1, 7, 7, 2]"
26554,"[327, 14, 303, 428, 100, 113]","[9, 8, 16, 13, 9, 12]"
5254,"[236, 171, 24, 30]","[6, 17, 7, 12]"
30060,"[241, 242, 448, 30]","[7, 7, 7, 12]"
17427,"[793, 820, 877, 948]","[13, 13, 13, 13]"
39266,"[330, 19, 98, 27]","[7, 7, 7, 7]"
75896,"[58, 68, 15, 172, 5, 33]","[2, 5, 7, 8, 1, 6]"
36160,"[873, 942, 733, 943, 944]","[13, 13, 13, 13, 13]"
25793,"[111, 69, 15, 18]","[9, 7, 7, 7]"
76314,"[113, 18, 150, 449, 570, 30, 358, 551, 129, 33, 7, 177]","[12, 7, 6, 7, 18, 12, 6, 6, 7, 6, 5, 11]"
77195,"[231, 52, 372, 96, 141]","[5, 10, 18, 5, 10]"
34307,"[84, 700, 559, 439, 372]","[5, 5, 3, 18, 18]"
58878,"[5, 162, 344, 15, 564, 523]","[1, 3, 5, 7, 7, 19]"
5653,"[47, 18, 64, 317, 30]","[7, 7, 12, 4, 12]"
81998,"[215, 113, 30, 166, 121]","[12, 12, 12, 9, 9]"
68198,"[258, 64, 178, 532, 30, 372, 141, 5, 315, 442, 319, 402, 225, 366]","[9, 12, 12, 9, 12, 18, 10, 1, 9, 18, 10, 15, 17, 19]"
1193,"[484, 291, 297, 79, 57, 279, 15, 5, 232, 211]","[9, 7, 8, 1, 5, 8, 7, 1, 5, 4]"
40097,"[24, 19, 18, 55]","[7, 7, 7, 7]"
16683,"[329, 551, 434, 150]","[6, 6, 6, 6]"
19259,"[120, 110, 111, 212, 36, 112]","[9, 12, 9, 6, 11, 9]"
31580,"[820, 877, 948, 793]","[13, 13, 13, 13]"
26549,"[12, 96, 199, 13, 118, 47, 19, 449, 172, 45]","[7, 5, 1, 8, 14, 7, 7, 7, 8, 1]"
54422,"[24, 19, 55, 18]","[7, 7, 7, 7]"
22114,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
25874,"[372, 71, 22, 182, 14]","[18, 11, 11, 8, 8]"
38195,"[230, 358, 231, 439]","[6, 6, 5, 18]"
1825,"[187, 18, 138, 19, 47, 73, 55, 564]","[9, 7, 7, 7, 7, 11, 7, 7]"
6959,"[23, 149, 27, 492, 358, 18]","[7, 7, 7, 11, 6, 7]"
74920,"[230, 138, 141, 237, 19, 131, 388, 24, 13, 57, 186, 449, 129, 18, 21, 439, 207, 228]","[6, 7, 10, 18, 7, 7, 5, 7, 8, 5, 11, 7, 7, 7, 11, 18, 5, 5]"
66842,"[15, 19, 43, 138]","[7, 7, 7, 7]"
68495,"[66, 215, 96, 2]","[12, 12, 5, 2]"
42106,"[28, 15, 98, 198, 138, 27, 24]","[7, 7, 7, 17, 7, 7, 7]"
74447,"[195, 450, 13, 143, 246]","[9, 9, 8, 15, 8]"
32254,"[950, 826, 942, 733, 943, 944, 873, 947, 948, 949, 793]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
31921,"[950, 826, 793, 948, 947, 949, 944]","[13, 13, 13, 13, 13, 13, 13]"
607,"[12, 19, 98, 186]","[7, 7, 7, 11]"
7289,"[15, 24, 18, 19]","[7, 7, 7, 7]"
29019,"[826, 950, 13, 793, 948, 949, 947, 942, 733, 943, 944, 873]","[13, 13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
6131,"[33, 150, 166, 171, 18, 116]","[6, 6, 9, 17, 7, 7]"
71361,"[55, 15, 42, 13, 122]","[7, 7, 7, 8, 11]"
29996,"[20, 74, 19, 98, 304, 69, 27, 131, 71, 55, 14]","[7, 11, 7, 7, 7, 7, 7, 7, 11, 7, 8]"
61328,"[96, 292, 159, 172]","[5, 5, 5, 8]"
64297,"[138, 12, 31, 98]","[7, 7, 7, 7]"
31225,"[826, 950, 793, 948, 947, 949, 733, 942, 943, 873, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
58612,"[15, 43, 28, 129, 232, 55, 231, 172, 141, 291]","[7, 7, 7, 7, 5, 7, 5, 8, 10, 7]"
51822,"[90, 22, 349, 94]","[9, 11, 13, 3]"
4540,"[283, 15, 7, 177, 121, 56, 252, 119]","[7, 7, 5, 11, 9, 7, 8, 8]"
16866,"[292, 58, 490, 486]","[5, 2, 9, 9]"
22854,"[793, 820, 877, 948]","[13, 13, 13, 13]"
48256,"[334, 109, 34, 50, 5, 156, 429, 55]","[1, 2, 1, 7, 1, 1, 7, 7]"
3685,"[46, 12, 28, 18, 19, 20]","[15, 7, 7, 7, 7, 7]"
43793,"[132, 18, 47, 137]","[7, 7, 7, 7]"
81297,"[15, 570, 184, 12, 325, 18, 372, 231, 600, 141, 19, 284, 319]","[7, 18, 18, 7, 4, 7, 18, 5, 18, 10, 7, 18, 10]"
40239,"[414, 345, 91, 211, 90, 29, 398, 258, 113, 120, 50]","[9, 9, 13, 4, 9, 12, 14, 9, 12, 9, 7]"
18987,"[793, 820, 877, 948]","[13, 13, 13, 13]"
30602,"[516, 178, 18, 272, 3, 11, 2, 196, 86]","[2, 12, 7, 7, 3, 7, 2, 9, 1]"
50634,"[263, 68, 207, 148]","[19, 5, 5, 5]"
2565,"[27, 138, 15, 123, 372, 319, 18, 169]","[7, 7, 7, 12, 18, 10, 7, 7]"
30214,"[434, 12, 123, 398]","[6, 7, 12, 14]"
23861,"[119, 221, 243, 18, 231, 171, 263, 13, 288, 102, 516, 220, 176, 12, 7, 114, 133, 255, 57, 154, 109]","[8, 1, 10, 7, 5, 17, 19, 8, 1, 10, 2, 4, 7, 7, 5, 18, 7, 5, 5, 1, 2]"
30494,"[620, 13, 12, 138]","[14, 8, 7, 7]"
20307,"[793, 820, 877, 948]","[13, 13, 13, 13]"
2234,"[151, 42, 19, 676]","[17, 7, 7, 22]"
36362,"[147, 74, 122, 5, 55, 170, 50, 293, 15, 523, 86, 630, 223, 409, 45, 447]","[5, 11, 11, 1, 7, 7, 7, 7, 7, 19, 1, 1, 1, 9, 1, 8]"
75357,"[292, 13, 456, 94, 91, 182, 279, 489, 300, 604, 691]","[5, 8, 1, 3, 13, 8, 8, 5, 1, 5, 5]"
22938,"[244, 232, 127, 5]","[9, 5, 4, 1]"
19375,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
52040,"[873, 944, 943, 733, 942]","[13, 13, 13, 13, 13]"
11380,"[910, 918, 264, 769]","[9, 9, 9, 9]"
36114,"[942, 733, 873, 943, 944]","[13, 13, 13, 13, 13]"
63156,"[21, 24, 31, 18, 45]","[11, 7, 7, 7, 1]"
43546,"[143, 118, 177, 13, 43, 129, 122, 230, 139, 15, 18, 12, 130, 207, 439, 513, 55]","[15, 14, 11, 8, 7, 7, 11, 6, 15, 7, 7, 7, 11, 5, 18, 9, 7]"
5034,"[28, 120, 276, 110, 30, 449, 186]","[7, 9, 9, 12, 12, 7, 11]"
72010,"[128, 338, 2, 516]","[1, 2, 2, 2]"
20370,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
72611,"[423, 578, 427, 118]","[17, 17, 17, 14]"
8296,"[445, 151, 91, 337, 171]","[10, 17, 13, 4, 17]"
33040,"[678, 714, 628, 358]","[12, 3, 6, 6]"
58504,"[24, 15, 141, 138]","[7, 7, 10, 7]"
61958,"[96, 24, 206, 261, 7, 316, 91, 149, 172, 439, 106, 127, 293, 55, 234]","[5, 7, 18, 5, 5, 3, 13, 7, 8, 18, 5, 4, 7, 7, 7]"
44082,"[207, 581, 543, 171, 361]","[5, 1, 1, 17, 5]"
32895,"[826, 950, 793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
4143,"[170, 12, 31, 18, 269]","[7, 7, 7, 7, 7]"
31749,"[733, 942, 873, 943, 944]","[13, 13, 13, 13, 13]"
64190,"[13, 516, 258, 120]","[8, 2, 9, 9]"
3347,"[109, 14, 18, 139, 12, 31, 23, 348, 149, 138, 19]","[2, 8, 7, 15, 7, 7, 7, 7, 7, 7, 7]"
27123,"[18, 88, 31, 5, 236, 22, 12, 74]","[7, 16, 7, 1, 6, 11, 7, 11]"
27852,"[109, 93, 317, 305, 70, 119, 118, 414, 32, 78, 349, 404, 57, 261, 96, 193, 387, 275, 46, 384, 416, 369, 320, 290, 341]","[2, 3, 4, 9, 10, 8, 14, 9, 13, 13, 13, 13, 5, 5, 5, 4, 9, 13, 15, 20, 20, 13, 15, 4, 4]"
23999,"[793, 820, 948, 877]","[13, 13, 13, 13]"
33228,"[532, 531, 133, 439]","[9, 9, 7, 18]"
24271,"[91, 46, 105, 532, 449]","[13, 15, 5, 9, 7]"
37401,"[123, 76, 46, 358, 230, 44, 33, 176]","[12, 3, 15, 6, 6, 9, 6, 7]"
63994,"[338, 55, 156, 293, 301]","[2, 7, 1, 7, 9]"
74147,"[364, 90, 277, 379]","[17, 9, 18, 10]"
32113,"[12, 15, 241, 449, 18, 11]","[7, 7, 7, 7, 7, 7]"
78306,"[215, 617, 177, 492]","[12, 11, 11, 11]"
72796,"[345, 490, 172, 22, 123, 12, 317, 230, 556, 44, 130]","[9, 9, 8, 11, 12, 7, 4, 6, 13, 9, 11]"
54940,"[177, 138, 129, 12, 169]","[11, 7, 7, 7, 7]"
19267,"[950, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13]"
22059,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
17382,"[926, 379, 590, 519]","[19, 10, 1, 1]"
79162,"[353, 147, 7, 461]","[10, 5, 5, 14]"
58471,"[263, 367, 366, 153]","[19, 19, 19, 1]"
1497,"[15, 50, 28, 109]","[7, 7, 7, 2]"
26138,"[44, 329, 123, 228, 106, 118, 463, 674, 556]","[9, 6, 12, 5, 5, 14, 5, 7, 13]"
6928,"[50, 43, 55, 42, 15, 385, 185]","[7, 7, 7, 7, 7, 7, 10]"
74843,"[178, 56, 12, 602]","[12, 7, 7, 4]"
18011,"[949, 947, 948, 793, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
16350,"[926, 519, 188, 379]","[19, 1, 21, 10]"
3955,"[12, 18, 47, 19]","[7, 7, 7, 7]"
16592,"[143, 211, 27, 118, 37, 140, 228, 287, 193, 320, 945, 891, 412, 406, 57, 226, 284, 286, 405, 5, 43, 68, 659, 573, 15, 139, 59, 142, 434, 31, 106, 151, 117, 114, 319, 317, 469, 100, 358, 243, 256, 460, 478, 324, 341, 702, 528, 392, 565, 463]","[15, 4, 7, 14, 12, 19, 5, 4, 4, 15, 14, 4, 13, 18, 5, 5, 18, 18, 4, 1, 7, 5, 14, 14, 7, 15, 3, 15, 6, 7, 5, 17, 5, 18, 10, 4, 5, 9, 6, 10, 10, 5, 4, 15, 4, 19, 19, 10, 17, 5]"
78530,"[443, 172, 174, 170, 491]","[18, 8, 9, 7, 12]"
19300,"[943, 944, 873, 942, 733]","[13, 13, 13, 13, 13]"
45700,"[207, 581, 543, 361]","[5, 1, 1, 5]"
62453,"[141, 379, 207, 570, 516]","[10, 10, 5, 18, 2]"
63848,"[439, 231, 372, 207]","[18, 5, 18, 5]"
55554,"[13, 826, 950, 793, 947, 948, 949]","[8, 13, 13, 13, 13, 13, 13]"
23249,"[138, 68, 12, 15, 261, 231]","[7, 5, 7, 7, 5, 5]"
66234,"[414, 120, 532, 531, 214, 551, 434, 309]","[9, 9, 9, 9, 9, 6, 6, 5]"
41704,"[387, 139, 57, 13]","[9, 15, 5, 8]"
28239,"[109, 77, 1, 366, 263, 196, 222]","[2, 1, 1, 19, 19, 9, 19]"
71854,"[13, 27, 288, 4, 197, 278, 47]","[8, 7, 1, 4, 9, 1, 7]"
21908,"[325, 793, 820, 877, 948]","[4, 13, 13, 13, 13]"
62437,"[112, 66, 49, 120]","[9, 12, 9, 9]"
44266,"[28, 385, 304, 98]","[7, 7, 7, 7]"
70971,"[19, 18, 132, 55]","[7, 7, 7, 7]"
16384,"[30, 120, 66, 176, 511, 620, 118]","[12, 9, 12, 7, 14, 14, 14]"
3848,"[102, 20, 72, 405, 290, 109, 402, 185, 18, 26, 220, 31, 12]","[10, 7, 7, 4, 4, 2, 15, 10, 7, 7, 4, 7, 7]"
62150,"[18, 139, 46, 12, 143, 198]","[7, 15, 15, 7, 15, 17]"
65895,"[327, 518, 121, 120, 30, 66, 16, 112]","[9, 15, 9, 9, 12, 12, 9, 9]"
33227,"[532, 531, 214, 114, 12, 439, 8]","[9, 9, 9, 18, 7, 18, 5]"
73971,"[19, 18, 138, 28, 24, 11, 71, 14, 43, 49, 492, 521, 55]","[7, 7, 7, 7, 7, 7, 11, 8, 7, 9, 11, 11, 7]"
73920,"[108, 276, 13, 120]","[8, 9, 8, 9]"
8664,"[22, 329, 98, 19]","[11, 6, 7, 7]"
61415,"[99, 272, 177, 145, 175, 15, 16, 31, 36, 18, 49]","[7, 7, 11, 7, 7, 7, 9, 7, 11, 7, 9]"
72577,"[27, 38, 71, 173, 36, 347, 30]","[7, 9, 11, 7, 11, 9, 12]"
28957,"[826, 950, 949, 793, 948, 947, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
25040,"[85, 143, 112, 30]","[4, 15, 9, 12]"
37804,"[211, 109, 32, 523, 263]","[4, 2, 13, 19, 19]"
32897,"[826, 950, 793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
56739,"[20, 15, 12, 282, 42, 5, 132, 139, 46, 143, 99, 415, 358, 109, 246, 31, 68, 18, 138, 133, 354]","[7, 7, 7, 3, 7, 1, 7, 15, 15, 15, 7, 3, 6, 2, 8, 7, 5, 7, 7, 7, 12]"
37871,"[19, 18, 20, 267]","[7, 7, 7, 7]"
59440,"[300, 109, 299, 318, 414, 2, 263, 94, 172]","[1, 2, 1, 21, 9, 2, 19, 3, 8]"
75828,"[12, 30, 120, 66, 215, 166]","[7, 12, 9, 12, 12, 9]"
77014,"[53, 69, 56, 176, 51, 268, 131]","[7, 7, 7, 7, 7, 9, 7]"
62439,"[79, 292, 7, 713]","[1, 5, 5, 20]"
51237,"[207, 581, 543, 171, 361]","[5, 1, 1, 17, 5]"
30928,"[950, 826, 793, 948, 947, 949, 942, 733, 944, 873, 943]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
29788,"[927, 734, 92, 926, 647]","[2, 2, 15, 19, 7]"
5988,"[32, 573, 398, 27, 194, 86, 193, 200, 192, 151, 196, 198, 201, 334, 14, 414, 263, 387, 90, 287, 228, 316, 52, 180, 34, 91, 68, 113, 26, 25, 273, 511, 620, 697, 181, 374, 165, 512, 53, 95, 87, 686, 136, 226, 204, 15, 269, 77, 293, 42, 304, 366, 261, 203, 206, 364, 197, 370, 107, 57, 390, 78, 359, 404, 339, 162, 94, 389, 296, 391, 399, 257, 353, 397, 392, 224, 286, 357, 396, 408, 349, 395, 290, 405, 406, 481, 223, 297, 284, 59, 245, 275, 51, 272, 282, 415, 365, 295, 312, 419, 394, 420, 400, 346, 281, 401, 289, 402, 407, 403, 393, 237, 285, 578, 369, 429, 129, 433, 301, 431, 343, 291, 418, 421, 131, 362, 156, 422, 306, 354, 185, 342, 426, 427, 423, 243, 1, 43, 22, 50, 19, 16, 166, 150, 212, 41, 189, 225, 37, 88, 492, 144, 322, 435, 36, 128, 424, 177, 76, 303, 436, 544, 100, 167, 329, 417, 250, 368, 56, 175, 299, 437, 440, 240, 172, 12, 325, 184, 182, 232, 442, 21, 159, 255, 7, 105, 444, 31, 338, 439, 92, 210, 443, 79, 153, 13, 438, 256, 115, 292, 133, 221, 279, 300, 330, 246, 114, 4, 344, 38, 266, 441, 117, 308, 453, 45, 155, 450, 164, 361, 280, 321, 311, 463, 231, 17, 30, 351, 468, 141, 147, 565, 158, 428, 258, 477, 457, 454, 6, 169, 126, 458, 373, 23, 333, 375, 466, 209, 309, 602, 360, 475, 485, 341, 653, 480, 152, 124, 372, 483, 473, 154, 464, 371]","[13, 14, 14, 7, 17, 1, 4, 4, 10, 17, 9, 17, 1, 1, 8, 9, 19, 9, 9, 4, 5, 3, 10, 5, 1, 13, 5, 12, 7, 7, 20, 14, 14, 14, 13, 13, 20, 20, 7, 13, 9, 20, 17, 5, 9, 7, 7, 1, 7, 7, 7, 19, 5, 4, 18, 17, 9, 17, 17, 5, 17, 13, 5, 13, 3, 3, 3, 3, 3, 3, 13, 10, 10, 10, 10, 17, 18, 3, 3, 3, 13, 13, 4, 4, 18, 4, 1, 8, 18, 3, 8, 13, 7, 7, 3, 3, 3, 17, 17, 4, 15, 4, 15, 15, 15, 15, 4, 15, 3, 15, 15, 18, 17, 17, 13, 7, 7, 16, 9, 1, 7, 7, 9, 17, 7, 15, 1, 17, 12, 12, 10, 10, 17, 17, 17, 10, 1, 7, 11, 7, 7, 9, 9, 6, 6, 12, 5, 17, 12, 16, 11, 15, 15, 9, 11, 1, 4, 11, 3, 16, 10, 17, 9, 12, 6, 6, 8, 5, 7, 7, 1, 4, 9, 13, 8, 7, 4, 18, 8, 5, 18, 11, 5, 5, 5, 5, 5, 7, 2, 18, 15, 9, 18, 1, 1, 8, 4, 10, 9, 5, 7, 1, 8, 1, 7, 8, 18, 4, 5, 9, 4, 13, 5, 2, 9, 1, 1, 9, 20, 5, 10, 13, 4, 5, 5, 10, 12, 5, 14, 10, 5, 17, 8, 13, 9, 9, 5, 12, 4, 7, 11, 15, 20, 7, 9, 13, 5, 20, 5, 4, 16, 2, 13, 4, 6, 5, 1, 12, 18, 5, 18, 1, 13, 5]"
29394,"[283, 348, 120, 123, 258, 27]","[7, 7, 9, 12, 9, 7]"
21757,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
29962,"[18, 113, 132, 99, 56, 354, 35]","[7, 12, 7, 7, 7, 12, 12]"
75883,"[12, 31, 18, 19, 11, 20, 169]","[7, 7, 7, 7, 7, 7, 7]"
78389,"[23, 18, 42, 24, 12, 31, 149, 20, 129, 168, 15, 19]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
9191,"[288, 22, 74, 177, 175]","[1, 11, 11, 11, 7]"
72773,"[184, 263, 7, 15]","[18, 19, 5, 7]"
72525,"[793, 948, 949, 950, 13]","[13, 13, 13, 13, 8]"
31137,"[942, 733, 943, 944, 873]","[13, 13, 13, 13, 13]"
65059,"[57, 5, 109, 141]","[5, 1, 2, 10]"
58261,"[420, 32, 226, 142]","[4, 13, 5, 15]"
44577,"[207, 572, 211, 361]","[5, 5, 4, 5]"
3610,"[149, 50, 516, 170, 269]","[7, 7, 2, 7, 7]"
33742,"[23, 640, 15, 149, 18, 20, 439]","[7, 5, 7, 7, 7, 7, 18]"
7432,"[123, 138, 12, 231, 171, 189, 5, 234, 42, 176, 19, 98, 172, 443, 96, 439, 18, 20, 272, 74, 31, 11, 28, 385, 7, 23, 133, 250, 220, 55, 283]","[12, 7, 7, 5, 17, 5, 1, 7, 7, 7, 7, 7, 8, 18, 5, 18, 7, 7, 7, 11, 7, 7, 7, 7, 5, 7, 7, 8, 4, 7, 7]"
22671,"[283, 55, 173, 166, 18, 122]","[7, 7, 7, 9, 7, 11]"
50433,"[207, 240, 220, 361]","[5, 13, 4, 5]"
49865,"[207, 926, 572, 117, 4, 361]","[5, 19, 5, 5, 4, 5]"
13617,"[26, 47, 241, 448, 18, 30]","[7, 7, 7, 7, 7, 12]"
34260,"[118, 84, 559, 700, 439]","[14, 5, 3, 5, 18]"
27545,"[77, 301, 50, 440, 518, 156, 299]","[1, 9, 7, 9, 15, 1, 1]"
17801,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
73617,"[296, 162, 211, 337, 94, 692, 596]","[3, 3, 4, 4, 3, 4, 5]"
29577,"[68, 157, 203, 94, 243, 188, 296, 339]","[5, 2, 4, 3, 10, 21, 3, 3]"
8151,"[230, 146, 270, 37, 13, 30]","[6, 15, 5, 12, 8, 12]"
40409,"[46, 143, 315, 305, 2, 57, 159]","[15, 15, 9, 9, 2, 5, 5]"
23461,"[942, 733, 944, 873, 943]","[13, 13, 13, 13, 13]"
47759,"[207, 543, 572, 1, 361]","[5, 1, 5, 1, 5]"
10877,"[18, 20, 73, 132]","[7, 7, 11, 7]"
25053,"[942, 943, 944, 873, 733]","[13, 13, 13, 13, 13]"
49688,"[793, 13, 949, 948, 950, 947]","[13, 8, 13, 13, 13, 13]"
40783,"[138, 18, 170, 177, 47, 148, 55]","[7, 7, 7, 11, 7, 5, 7]"
24100,"[99, 178, 66, 138, 125, 28, 15, 19]","[7, 12, 12, 7, 12, 7, 7, 7]"
70267,"[22, 27, 19, 18, 20, 12]","[11, 7, 7, 7, 7, 7]"
7313,"[52, 196, 309, 263, 460, 563]","[10, 9, 5, 19, 5, 1]"
33277,"[84, 700, 559, 225, 439, 8, 90]","[5, 5, 3, 17, 18, 5, 9]"
45353,"[14, 19, 120, 143, 138, 58, 57, 113, 5]","[8, 7, 9, 15, 7, 2, 5, 12, 1]"
29910,"[826, 950, 793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
52706,"[12, 129, 250, 293, 354, 47, 15, 50, 138]","[7, 7, 8, 7, 12, 7, 7, 7, 7]"
23694,"[733, 943, 942, 944, 873]","[13, 13, 13, 13, 13]"
28038,"[261, 114, 77, 288, 109, 409, 140]","[5, 18, 1, 1, 2, 9, 19]"
4690,"[5, 50, 15, 55]","[1, 7, 7, 7]"
19420,"[50, 265, 315, 99]","[7, 9, 9, 7]"
51976,"[22, 20, 18, 23, 149, 130, 19]","[11, 7, 7, 7, 7, 11, 7]"
4589,"[27, 25, 304, 196, 313, 475, 223, 349, 77, 409, 175, 222, 431, 301, 159, 55]","[7, 7, 7, 9, 7, 2, 1, 13, 1, 9, 7, 19, 1, 9, 5, 7]"
63772,"[139, 15, 12, 166]","[15, 7, 7, 9]"
56414,"[168, 15, 24, 28, 19, 18, 20, 138]","[7, 7, 7, 7, 7, 7, 7, 7]"
249,"[138, 20, 69, 47, 27, 55, 175, 114, 18, 11]","[7, 7, 7, 7, 7, 7, 7, 18, 7, 7]"
4075,"[26, 69, 170, 15, 55, 129, 43]","[7, 7, 7, 7, 7, 7, 7]"
35233,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
54179,"[244, 143, 44, 76, 13, 102, 285, 532, 146, 119, 50]","[9, 15, 9, 3, 8, 10, 17, 9, 15, 8, 7]"
47896,"[207, 117, 572, 1, 543, 361]","[5, 5, 5, 1, 1, 5]"
44569,"[138, 240, 321, 118, 133]","[7, 13, 13, 14, 7]"
64080,"[120, 185, 460, 91]","[9, 10, 5, 13]"
73248,"[333, 233, 18, 288]","[9, 7, 7, 1]"
71102,"[18, 12, 15, 348]","[7, 7, 7, 7]"
72672,"[113, 66, 30, 64, 120]","[12, 12, 12, 12, 9]"
60076,"[47, 188, 12, 31]","[7, 21, 7, 7]"
59573,"[129, 50, 18, 399, 139, 151, 47, 283, 257, 176, 278, 21]","[7, 7, 7, 13, 15, 17, 7, 7, 10, 7, 1, 11]"
19482,"[793, 877, 820, 948]","[13, 13, 13, 13]"
41019,"[176, 22, 193, 231, 449]","[7, 11, 4, 5, 7]"
28992,"[13, 21, 372, 15, 113, 64]","[8, 11, 18, 7, 12, 12]"
32409,"[826, 950, 793, 949, 947, 948, 942, 943, 944, 873, 733]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
19005,"[926, 105, 188, 609]","[19, 5, 21, 22]"
52948,"[91, 163, 70, 387]","[13, 9, 10, 9]"
45123,"[9, 118, 139, 76, 516, 141, 7, 13]","[3, 14, 15, 3, 2, 10, 5, 8]"
77227,"[222, 155, 263, 516, 367, 45, 109, 338, 221, 366, 196]","[19, 1, 19, 2, 19, 1, 2, 2, 1, 19, 9]"
37859,"[22, 123, 236, 166, 30]","[11, 12, 6, 9, 12]"
14228,"[133, 70, 189, 246, 232, 361, 447, 96, 158, 555, 17, 437, 442, 615, 505, 7, 114, 438]","[7, 10, 5, 8, 5, 5, 8, 5, 8, 8, 10, 4, 18, 4, 5, 5, 18, 4]"
59820,"[19, 188, 18, 31, 49, 12, 47, 11, 20]","[7, 21, 7, 7, 9, 7, 7, 7, 7]"
43737,"[207, 581, 543, 361]","[5, 1, 1, 5]"
73294,"[12, 18, 336, 13, 173]","[7, 7, 9, 8, 7]"
55136,"[139, 445, 46, 393, 415, 110, 86, 245, 282, 19, 176, 120]","[15, 10, 15, 15, 3, 12, 1, 8, 3, 7, 7, 9]"
16633,"[47, 334, 91, 288, 18]","[7, 1, 13, 1, 7]"
48409,"[207, 572, 220, 117, 240, 361]","[5, 5, 4, 5, 13, 5]"
34023,"[640, 22, 123, 15, 18, 439, 8]","[5, 11, 12, 7, 7, 18, 5]"
10370,"[181, 187, 204, 270, 250, 165]","[13, 9, 9, 5, 8, 20]"
38331,"[44, 258, 22, 120, 16]","[9, 9, 11, 9, 9]"
17031,"[926, 519, 590, 188]","[19, 1, 1, 21]"
23711,"[949, 947, 950, 793, 948]","[13, 13, 13, 13, 13]"
31094,"[12, 91, 149, 358, 140, 10, 138, 18, 23]","[7, 13, 7, 6, 19, 6, 7, 7, 7]"
76180,"[9, 316, 443, 231, 169]","[3, 3, 18, 5, 7]"
81639,"[129, 79, 1, 130, 12, 22, 19, 13, 133, 20, 18, 149]","[7, 1, 1, 11, 7, 11, 7, 8, 7, 7, 7, 7]"
67604,"[13, 21, 7, 114, 182]","[8, 11, 5, 18, 8]"
7016,"[18, 15, 42, 138]","[7, 7, 7, 7]"
18749,"[793, 820, 877, 948]","[13, 13, 13, 13]"
46745,"[207, 543, 581, 361, 188, 171, 240]","[5, 1, 1, 5, 21, 17, 13]"
27770,"[387, 32, 140, 109, 68, 77, 2]","[9, 13, 19, 2, 5, 1, 2]"
74698,"[235, 231, 207, 439]","[2, 5, 5, 18]"
12332,"[372, 9, 647, 345, 91]","[18, 3, 7, 9, 13]"
